11:49:42.634 [meta] layer=1 model=anime mt=sakura strategy=adaptive max_s=5.0 hang_s=2.0 duration=None work=60m_fast_20260923.jsonl
11:49:49.687 [gate] loud thr=0.0214 p50=0.0333 peak=0.0648
11:49:49.688 [gate] asmr thr=0.0080 p50=0.0003 peak=0.0753
11:49:49.719 [gate] loud thr=0.0286 p50=0.0400 peak=0.0868
11:49:49.719 [gate] asmr thr=0.0080 p50=0.0071 peak=0.0513
11:49:49.720 [gate] loud thr=0.0224 p50=0.0489 peak=0.0678
11:49:49.721 [gate] asmr thr=0.0080 p50=0.0138 peak=0.0563
11:49:49.721 [gate] loud thr=0.0249 p50=0.0392 peak=0.0756
11:49:49.722 [gate] asmr thr=0.0080 p50=0.0070 peak=0.0495
11:49:49.722 [gate] loud thr=0.0258 p50=0.0324 peak=0.0782
11:49:49.726 [gate] asmr thr=0.0080 p50=0.0128 peak=0.1026
11:49:49.731 [gate] loud thr=0.0271 p50=0.0439 peak=0.0820
11:49:49.732 [gate] asmr thr=0.0080 p50=0.0140 peak=0.0651
11:49:49.732 [gate] loud thr=0.0260 p50=0.0450 peak=0.0788
11:49:49.734 [gate] asmr thr=0.0080 p50=0.0036 peak=0.0564
11:49:49.734 [gate] loud thr=0.0356 p50=0.0418 peak=0.1078
11:49:49.735 [gate] asmr thr=0.0080 p50=0.0071 peak=0.0330
11:49:49.735 [gate] loud thr=0.0560 p50=0.0301 peak=0.1696
11:49:49.737 [gate] asmr thr=0.0080 p50=0.0114 peak=0.0489
11:49:49.737 [gate] loud thr=0.0235 p50=0.0407 peak=0.0711
11:49:49.738 [gate] asmr thr=0.0080 p50=0.0104 peak=0.0758
11:49:49.738 [gate] loud thr=0.0272 p50=0.0494 peak=0.0824
11:49:49.739 [gate] asmr thr=0.0080 p50=0.0149 peak=0.0880
11:49:49.739 [gate] loud thr=0.0330 p50=0.0667 peak=0.1000
11:49:49.740 [gate] asmr thr=0.0080 p50=0.0143 peak=0.0847
11:49:49.740 [gate] loud thr=0.0332 p50=0.0403 peak=0.1007
11:49:49.740 [gate] asmr thr=0.0080 p50=0.0133 peak=0.0869
11:49:49.741 [gate] loud thr=0.0212 p50=0.0491 peak=0.0643
11:49:49.741 [gate] asmr thr=0.0080 p50=0.0125 peak=0.0639
11:49:49.741 [gate] loud thr=0.0211 p50=0.0372 peak=0.0639
11:49:49.741 [gate] asmr thr=0.0080 p50=0.0125 peak=0.0558
11:49:49.742 [gate] loud thr=0.0260 p50=0.0350 peak=0.0787
11:49:49.742 [gate] asmr thr=0.0080 p50=0.0108 peak=0.1012
11:49:49.748 [gate] loud thr=0.0274 p50=0.0379 peak=0.0830
11:49:49.748 [gate] asmr thr=0.0080 p50=0.0147 peak=0.0830
11:49:49.748 [gate] loud thr=0.0321 p50=0.0408 peak=0.0972
11:49:49.748 [gate] asmr thr=0.0080 p50=0.0102 peak=0.0504
11:49:49.749 [gate] loud thr=0.0289 p50=0.0401 peak=0.0877
11:49:49.749 [gate] asmr thr=0.0080 p50=0.0047 peak=0.0781
11:49:49.751 [gate] loud thr=0.0233 p50=0.0304 peak=0.0705
11:49:49.751 [gate] asmr thr=0.0080 p50=0.0104 peak=0.0705
11:49:49.752 [gate] loud thr=0.0302 p50=0.0435 peak=0.0915
11:49:49.752 [gate] asmr thr=0.0080 p50=0.0078 peak=0.0787
11:49:49.752 [gate] loud thr=0.0443 p50=0.0579 peak=0.1342
11:49:49.753 [gate] asmr thr=0.0080 p50=0.0032 peak=0.0564
11:49:49.753 [gate] loud thr=0.0346 p50=0.0598 peak=0.1050
11:49:49.753 [gate] asmr thr=0.0080 p50=0.0092 peak=0.1021
11:49:49.754 [gate] loud thr=0.0304 p50=0.0485 peak=0.0920
11:49:49.754 [gate] asmr thr=0.0080 p50=0.0033 peak=0.0574
11:49:49.755 [gate] loud thr=0.0262 p50=0.0308 peak=0.0793
11:49:49.755 [gate] asmr thr=0.0080 p50=0.0106 peak=0.0794
11:49:49.757 [gate] loud thr=0.0215 p50=0.0338 peak=0.0651
11:49:49.757 [gate] asmr thr=0.0080 p50=0.0101 peak=0.0561
11:49:49.764 [gate] loud thr=0.0350 p50=0.0366 peak=0.1061
11:49:49.765 [gate] asmr thr=0.0080 p50=0.0119 peak=0.1280
11:49:49.765 [gate] loud thr=0.0279 p50=0.0410 peak=0.0845
11:49:49.765 [gate] asmr thr=0.0080 p50=0.0036 peak=0.0621
11:49:49.766 [gate] loud thr=0.0244 p50=0.0364 peak=0.0740
11:49:49.766 [gate] asmr thr=0.0080 p50=0.0045 peak=0.0583
11:49:49.766 [gate] loud thr=0.0234 p50=0.0348 peak=0.0709
11:49:49.766 [gate] asmr thr=0.0080 p50=0.0130 peak=0.0861
11:49:49.767 [gate] loud thr=0.0192 p50=0.0417 peak=0.0583
11:49:49.767 [gate] asmr thr=0.0080 p50=0.0059 peak=0.0715
11:49:49.768 [gate] loud thr=0.0278 p50=0.0556 peak=0.0841
11:49:49.769 [gate] asmr thr=0.0080 p50=0.0061 peak=0.0909
11:49:49.769 [gate] loud thr=0.0335 p50=0.0458 peak=0.1016
11:49:49.769 [gate] asmr thr=0.0080 p50=0.0091 peak=0.0772
11:49:49.770 [gate] loud thr=0.0215 p50=0.0329 peak=0.0651
11:49:49.770 [gate] asmr thr=0.0080 p50=0.0124 peak=0.0515
11:49:49.771 [gate] loud thr=0.0362 p50=0.0306 peak=0.1097
11:49:49.772 [gate] asmr thr=0.0080 p50=0.0075 peak=0.0534
11:49:49.772 [gate] loud thr=0.0304 p50=0.0334 peak=0.0922
11:49:49.772 [gate] asmr thr=0.0080 p50=0.0030 peak=0.0355
11:49:49.772 [gate] loud thr=0.0349 p50=0.0412 peak=0.1056
11:49:49.776 [gate] asmr thr=0.0080 p50=0.0115 peak=0.0654
11:49:49.778 [gate] loud thr=0.0463 p50=0.0492 peak=0.1404
11:49:49.778 [gate] asmr thr=0.0080 p50=0.0017 peak=0.1405
11:49:49.780 [gate] loud thr=0.0335 p50=0.0519 peak=0.1016
11:49:49.781 [gate] asmr thr=0.0080 p50=0.0109 peak=0.1345
11:49:49.782 [gate] loud thr=0.0444 p50=0.0396 peak=0.1345
